Title,Year,Duration,MPA,Rating,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,production_company,genres,seasons,filming_countries,continents,profit,roi,domestic_share,intl_gross_share
Atonement,2007,2h 3m,R,7.8,30000000.0,784145,129266061.0,50927067,2008-01-11,Universal Pictures,Drama,Winter,GBR,Europe,99266061.0,330.88687,39.39709047063792,60.60290952936208
The Kingdom,2007,1h 50m,R,7.0,70000000.0,17135055,87019158.0,47536778,2007-09-28,Universal Pictures,Action,Fall,ARE,Asia,17019158.0,24.313082857142856,54.62794526235246,45.372054737647545
License to Wed,2007,1h 31m,PG-13,5.3,35000000.0,10422258,70181325.0,43799818,2007-07-03,Warner Bros.,Romantic Comedy,Summer,JAM,North America,35181325.0,100.51807142857143,62.40950566265313,37.59049433734686
Underdog,2007,1h 24m,PG,4.8,,11585121,65270477.0,43760605,2007-08-03,Walt Disney,Action,Summer,USA,North America,,,67.04502098245734,32.95497901754265
Because I Said So,2007,1h 42m,PG-13,5.6,,13122865,69485490.0,42674040,2007-02-02,Universal Pictures,Romantic Comedy,Winter,USA,North America,,,61.41431829868365,38.58568170131635
The Brave One,2007,2h 2m,R,6.7,70000000.0,13471488,69787394.0,36793804,2007-09-14,Warner Bros.,Drama,Fall,USA,North America,-212606.0,-0.30372285714285713,52.722708058134394,47.2772919418656
Mr. Bean's Holiday,2007,1h 30m,G,6.4,25000000.0,9889780,232225908.0,33302167,2007-08-24,Universal Pictures,Comedy,Summer,FRA,Europe,207225908.0,828.9036319999999,14.340418468726583,85.65958153127342
Breach,2007,1h 50m,PG-13,7.0,,10504990,40953935.0,33231264,2007-02-16,Universal Pictures,Drama,Winter,CAN,North America,,,81.14303057813615,18.856969421863855
Zodiac,2007,2h 37m,R,7.7,65000000.0,13395610,84786496.0,33080084,2007-03-02,Warner Bros.,Drama,Spring,USA,North America,19786496.0,30.440763076923076,39.015746092396604,60.9842539076034
August Rush,2007,1h 54m,PG,7.4,30000000.0,9421369,66122026.0,31664162,2007-11-21,Warner Bros.,Drama,Fall,USA,North America,36122026.0,120.40675333333333,47.88746491222153,52.11253508777847
Nancy Drew,2007,1h 39m,PG,5.9,20000000.0,6832318,30715465.0,25661055,2007-06-15,Warner Bros.,Comedy,Summer,USA,North America,10715465.0,53.577324999999995,83.54441321334383,16.455586786656166
The Reaping,2007,1h 39m,R,5.6,40000000.0,10025203,62771059.0,25126214,2007-04-05,Warner Bros.,Horror,Spring,USA,North America,22771059.0,56.9276475,40.02834172353218,59.97165827646782
Hot Fuzz,2007,2h 1m,R,7.8,8000000.0,5837000,80581021.0,23637265,2007-04-20,Universal Pictures,Action,Spring,GBR,Europe,72581021.0,907.2627625000001,29.333538724956092,70.66646127504391
Dead Silence,2007,1h 29m,R,6.1,20000000.0,7842725,22382047.0,16809076,2007-03-16,Universal Pictures,Horror,Spring,CAN,North America,2382047.0,11.910235,75.10070906383139,24.899290936168615
The Invasion,2007,1h 39m,PG-13,5.9,80000000.0,5951409,40170558.0,15074191,2007-08-17,Warner Bros.,Unknown,Summer,USA,North America,-39829442.0,-49.7868025,37.525470768914886,62.47452923108512
Lucky You,2007,2h 4m,PG-13,5.9,55000000.0,2710445,8461686.0,5758950,2007-05-04,Warner Bros.,Drama,Spring,USA,North America,-46538314.0,-84.61511636363636,68.05913147805296,31.940868521947046
The Assassination of Jesse James by the Coward Robert Ford,2007,2h 40m,R,7.5,30000000.0,147812,15003764.0,3909149,2007-10-19,Warner Bros.,Drama,Fall,CAN,North America,-14996236.0,-49.987453333333335,26.054455401991127,73.94554459800887
The Dark Knight,2008,2h 32m,PG-13,9.0,185000000.0,158411483,1009057329.0,534987076,2008-07-18,Warner Bros.,Action,Summer,USA,North America,824057329.0,445.43639405405406,53.01850158803019,46.98149841196981
WALL·E,2008,1h 38m,G,8.4,180000000.0,63087526,527403656.0,223808164,2008-06-27,Walt Disney,Animation,Summer,USA,North America,347403656.0,193.0020311111111,42.435838556265146,57.564161443734854
Mamma Mia!,2008,1h 48m,PG-13,6.5,52000000.0,27751240,611452132.0,144330569,2008-07-18,Universal Pictures,Romantic Comedy,Summer,GRC,Europe,559452132.0,1075.8694846153846,23.60455732289441,76.39544267710559
The Chronicles of Narnia: Prince Caspian,2008,2h 30m,PG,6.5,225000000.0,55034805,419665568.0,141621490,2008-05-16,Walt Disney,Action,Spring,NZL,Oceania,194665568.0,86.51803022222222,33.746273413595844,66.25372658640416
Slumdog Millionaire,2008,2h,R,8.0,15000000.0,360018,378411362.0,141319928,2008-12-25,Warner Bros.,Drama,Winter,IND,Asia,363411362.0,2422.7424133333334,37.345582662499446,62.654417337500554
The Incredible Hulk,2008,1h 52m,PG-13,6.6,150000000.0,55414050,264770996.0,134806913,2008-06-13,Universal Pictures,Action,Summer,BRA,South America,114770996.0,76.51399733333332,50.91453181677045,49.08546818322956
Wanted,2008,1h 50m,R,6.7,75000000.0,50927085,342463063.0,134508551,2008-06-27,Universal Pictures,Action,Summer,CZE,Europe,267463063.0,356.6174173333333,39.276805452154704,60.723194547845296
Get Smart,2008,1h 50m,PG-13,6.5,80000000.0,38683480,230685453.0,130319208,2008-06-20,Warner Bros.,Action,Summer,CAN,North America,150685453.0,188.35681625,56.49216554630343,43.50783445369657
The Curious Case of Benjamin Button,2008,2h 46m,PG-13,7.8,150000000.0,26853816,335802786.0,127509326,2008-12-25,Warner Bros.,Drama,Winter,IND,Asia,185802786.0,123.868524,37.971491397930215,62.028508602069785
Bolt,2008,1h 36m,PG,6.8,150000000.0,26223128,309979994.0,114053579,2008-11-21,Walt Disney,Animation,Fall,USA,North America,159979994.0,106.65332933333333,36.79385160579105,63.20614839420895
Bedtime Stories,2008,1h 39m,PG,6.0,80000000.0,27450296,212874864.0,110101975,2008-12-25,Walt Disney,Adventure,Winter,USA,North America,132874864.0,166.09358,51.72145406514505,48.27854593485495
The Mummy: Tomb of the Dragon Emperor,2008,1h 52m,PG-13,5.2,145000000.0,40457770,403449830.0,102491776,2008-08-01,Universal Pictures,Action,Summer,GBR,Europe,258449830.0,178.2412620689655,25.40384661954127,74.59615338045873
Yes Man,2008,1h 44m,PG-13,6.8,70000000.0,18262471,223241637.0,97690976,2008-12-19,Warner Bros.,Romantic Comedy,Winter,USA,North America,153241637.0,218.9166242857143,43.760195146750334,56.239804853249666
"10,000 BC",2008,1h 49m,PG-13,5.1,105000000.0,35867488,269784201.0,94784201,2008-03-07,Warner Bros.,Action,Spring,NZL,Oceania,164784201.0,156.9373342857143,35.13334014692728,64.86665985307272
Beverly Hills Chihuahua,2008,1h 31m,PG,4.0,20000000.0,29300465,149292488.0,94514402,2008-10-03,Walt Disney,Adventure,Fall,USA,North America,129292488.0,646.46244,63.3082101224008,36.6917898775992
High School Musical 3: Senior Year,2008,1h 52m,G,5.0,11000000.0,42030184,252909177.0,90559416,2008-10-24,Walt Disney,Comedy,Fall,USA,North America,241909177.0,2199.1743363636365,35.80708975222358,64.19291024777641
Hellboy II: The Golden Army,2008,2h,PG-13,7.0,85000000.0,34539115,168319243.0,75986503,2008-07-11,Universal Pictures,Action,Summer,HUN,Europe,83319243.0,98.0226388235294,45.144275631039996,54.855724368960004
Fool's Gold,2008,1h 52m,PG-13,5.7,70000000.0,21589295,111231041.0,70231041,2008-02-08,Warner Bros.,Romantic Comedy,Winter,AUS,Oceania,41231041.0,58.90148714285714,63.13978577257045,36.86021422742955
Role Models,2008,1h 39m,R,6.8,28000000.0,19167085,92649419.0,67294270,2008-11-07,Universal Pictures,Comedy,Fall,USA,North America,64649419.0,230.89078214285715,72.63323475347427,27.36676524652572
Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,2008,1h 14m,G,2.7,7000000.0,31117834,70642966.0,65281781,2008-02-01,Walt Disney,Documentary,Winter,USA,North America,63642966.0,909.1852285714285,92.41087215958628,7.589127840413721
Forgetting Sarah Marshall,2008,1h 51m,R,7.1,30000000.0,17725330,105833257.0,63172463,2008-04-18,Universal Pictures,Romantic Comedy,Spring,USA,North America,75833257.0,252.7775233333333,59.690559272875824,40.309440727124176
The Tale of Despereaux,2008,1h 33m,G,6.1,60000000.0,10103675,86957280.0,50877145,2008-12-19,Universal Pictures,Animation,Winter,Unknown,Unknown,26957280.0,44.9288,58.508206558438815,41.49179344156119
College Road Trip,2008,1h 23m,G,4.3,,13601419,51549674.0,45610425,2008-03-07,Walt Disney,Adventure,Spring,USA,North America,,,88.47859057265813,11.521409427341869
Speed Racer,2008,2h 15m,PG,6.1,120000000.0,18561337,93945766.0,43945766,2008-05-09,Warner Bros.,Action,Spring,DEU,Europe,-26054234.0,-21.711861666666664,46.777803695804664,53.222196304195336
"Welcome Home, Roscoe Jenkins",2008,1h 54m,PG-13,5.5,35000000.0,16207730,43655418.0,42436517,2008-02-08,Universal Pictures,Comedy,Winter,USA,North America,8655418.0,24.729765714285715,97.20790441177313,2.7920955882268723
Nights in Rodanthe,2008,1h 37m,PG-13,6.0,30000000.0,13418454,84375346.0,41850659,2008-09-26,Warner Bros.,Drama,Fall,USA,North America,54375346.0,181.25115333333332,49.60057763792755,50.39942236207244
Body of Lies,2008,2h 8m,R,7.0,70000000.0,12884416,115900897.0,39394666,2008-10-10,Warner Bros.,Action,Fall,MAR,Africa,45900897.0,65.57271,33.98995781715132,66.01004218284868
Death Race,2008,1h 45m,R,6.4,45000000.0,12621090,76014335.0,36316032,2008-08-22,Universal Pictures,Action,Summer,CAN,North America,31014335.0,68.92074444444445,47.775241340991805,52.224758659008195
"Definitely, Maybe",2008,1h 52m,PG-13,7.1,,9764270,55990299.0,32241649,2008-02-14,Universal Pictures,Romantic Comedy,Winter,USA,North America,,,57.58434867440161,42.41565132559838
Leatherheads,2008,1h 54m,PG-13,6.0,58000000.0,12682595,41319039.0,31373938,2008-04-04,Universal Pictures,Comedy,Spring,USA,North America,-16680961.0,-28.760277586206897,75.93094795839758,24.069052041602422
Frost/Nixon,2008,2h 2m,R,7.6,25000000.0,180708,27426335.0,18622031,2009-01-23,Universal Pictures,Drama,Winter,USA,North America,2426335.0,9.70534,67.8983575457676,32.1016424542324
The Pirates Who Don't Do Anything,2008,1h 25m,G,5.6,15000000.0,4251320,13247725.0,12981269,2008-01-11,Universal Pictures,Animation,Winter,USA,North America,-1752275.0,-11.681833333333334,97.98866597849819,2.011334021501805
RocknRolla,2008,1h 54m,R,7.2,18000000.0,144701,25742207.0,5700626,2008-10-31,Warner Bros.,Action,Fall,GBR,Europe,7742207.0,43.01226111111111,22.145055394822986,77.85494460517701
Flash of Genius,2008,1h 59m,PG-13,7.0,20000000.0,2251075,4802953.0,4442377,2008-10-03,Universal Pictures,Drama,Fall,CAN,North America,-15197047.0,-75.98523499999999,92.49261860359658,7.507381396403422
Morning Light,2008,1h 37m,PG,5.7,,129295,275776.0,275497,2009-03-12,Walt Disney,Documentary,Spring,Unknown,Unknown,,,99.89883093525181,0.10116906474820143
Roadside Romeo,2008,1h 33m,Not Rated,4.9,,41770,1978021.0,55202,2008-10-24,Walt Disney,Animation,Fall,Unknown,Unknown,,,2.7907691576580835,97.20923084234192
Walt & El Grupo,2008,1h 46m,PG,6.4,,6059,20521.0,20521,2008-04-26,Walt Disney,Documentary,Spring,ARG,South America,,,100.0,0.0
Harry Potter and the Half-Blood Prince,2009,2h 33m,PG,7.6,250000000.0,77835727,941056063.0,302334374,2009-07-15,Warner Bros.,Action,Summer,NOR,Europe,691056063.0,276.4224252,32.12713736057189,67.8728626394281
Up,2009,1h 36m,PG,8.3,175000000.0,68108790,735102136.0,293004164,2009-07-23,Walt Disney,Animation,Summer,USA,North America,560102136.0,320.0583634285714,39.858973284224,60.14102671577599
The Hangover,2009,1h 40m,R,7.7,35000000.0,44979319,469328922.0,277339746,2009-06-05,Warner Bros.,Comedy,Summer,USA,North America,434328922.0,1240.939777142857,59.09283084838313,40.90716915161687
Sherlock Holmes,2009,2h 8m,PG-13,7.6,90000000.0,62304277,524028679.0,209028679,2009-12-25,Warner Bros.,Action,Winter,GBR,Europe,434028679.0,482.2540877777778,39.8887861250052,60.1112138749948
Fast & Furious,2009,1h 47m,PG-13,6.5,85000000.0,70950500,360405638.0,155064265,2009-04-03,Universal Pictures,Action,Spring,DOM,North America,275405638.0,324.00663294117646,43.024927651104065,56.975072348895935
A Christmas Carol,2009,1h 36m,PG,6.8,200000000.0,30051075,325286646.0,137855863,2009-11-06,Walt Disney,Animation,Fall,USA,North America,125286646.0,62.643322999999995,42.379810144434884,57.620189855565116
Inglourious Basterds,2009,2h 33m,R,8.4,70000000.0,38054676,321460744.0,120540719,2009-08-21,Universal Pictures,Adventure,Summer,FRA,Europe,251460744.0,359.22963428571427,37.497803775381044,62.502196224618956
G-Force,2009,1h 28m,PG,5.1,150000000.0,31706934,292817898.0,119436770,2009-07-24,Walt Disney,Animation,Summer,USA,North America,142817898.0,95.211932,40.78875328857118,59.21124671142882
It's Complicated,2009,2h,R,6.5,85000000.0,22100820,219103655.0,112735375,2009-12-25,Universal Pictures,Romantic Comedy,Winter,USA,North America,134103655.0,157.76900588235293,51.45298694355418,48.54701305644582
Couples Retreat,2009,1h 53m,R,5.5,70000000.0,34286740,171844840.0,109204945,2009-10-09,Universal Pictures,Comedy,Fall,PYF,Oceania,101844840.0,145.49262857142858,63.548573818102426,36.45142618189758
Watchmen,2009,2h 42m,R,7.6,130000000.0,55214334,185382813.0,107509799,2009-03-06,Warner Bros.,Action,Spring,CAN,North America,55382813.0,42.60216384615384,57.993401470286244,42.006598529713756
The Princess and the Frog,2009,1h 37m,G,7.2,105000000.0,786190,267056816.0,104400899,2009-12-11,Walt Disney,Animation,Winter,USA,North America,162056816.0,154.33982476190477,39.09314151337744,60.90685848662256
Public Enemies,2009,2h 20m,R,6.9,100000000.0,25271675,214104620.0,97104620,2009-07-01,Universal Pictures,Drama,Summer,USA,North America,114104620.0,114.10461999999998,45.3538181474085,54.6461818525915
Hannah Montana: The Movie,2009,1h 42m,G,4.7,30000000.0,32324487,155545279.0,79576189,2009-04-10,Walt Disney,Comedy,Spring,USA,North America,125545279.0,418.48426333333333,51.159501279367014,48.84049872063298
Where the Wild Things Are,2009,1h 41m,PG,6.7,100000000.0,32695407,100140916.0,77233467,2009-10-16,Warner Bros.,Adventure,Fall,AUS,Oceania,140916.0,0.140916,77.12478583679024,22.87521416320977
Race to Witch Mountain,2009,1h 38m,PG,5.7,65000000.0,24402214,106387141.0,67172594,2009-03-13,Walt Disney,Action,Spring,USA,North America,41387141.0,63.67252461538462,63.13976799132143,36.860232008678565
Funny People,2009,2h 26m,R,6.3,75000000.0,22657780,71585235.0,51855045,2009-07-31,Universal Pictures,Comedy,Summer,USA,North America,-3414765.0,-4.55302,72.43818505310487,27.561814946895126
Old Dogs,2009,1h 28m,PG,5.3,35000000.0,16894511,96753696.0,49492060,2009-11-25,Walt Disney,Comedy,Fall,USA,North America,61753696.0,176.43913142857144,51.15262986956075,48.84737013043925
Land of the Lost,2009,1h 42m,PG-13,5.3,100000000.0,18837350,68777554.0,49438370,2009-06-05,Universal Pictures,Action,Summer,USA,North America,-31222446.0,-31.222445999999998,71.8815472850343,28.1184527149657
Drag Me to Hell,2009,1h 39m,PG-13,6.6,30000000.0,15825480,90843550.0,42100625,2009-05-29,Universal Pictures,Horror,Spring,USA,North America,60843550.0,202.81183333333334,46.34409927837474,53.65590072162526
Duplicity,2009,2h 5m,PG-13,6.1,60000000.0,13965110,78176181.0,40572825,2009-03-20,Universal Pictures,Comedy,Spring,ITA,Europe,18176181.0,30.293635000000002,51.8992159517232,48.1007840482768
Ninja Assassin,2009,1h 39m,R,6.3,40000000.0,13316158,61601280.0,38122883,2009-11-25,Warner Bros.,Action,Fall,DEU,Europe,21601280.0,54.00319999999999,61.88651112444417,38.11348887555583
Invictus,2009,2h 14m,PG-13,7.3,60000000.0,8611147,122426792.0,37491364,2009-12-11,Warner Bros.,Drama,Winter,ZAF,Africa,62426792.0,104.04465333333333,30.623496203347383,69.37650379665261
State of Play,2009,2h 7m,PG-13,7.1,60000000.0,14071280,87812371.0,37017955,2009-04-17,Universal Pictures,Drama,Spring,USA,North America,27812371.0,46.35395166666667,42.15574022024756,57.84425977975245
The Informant!,2009,1h 48m,R,6.5,22000000.0,10464314,41771168.0,33316821,2009-09-18,Warner Bros.,Comedy,Fall,USA,North America,19771168.0,89.86894545454545,79.76032894268123,20.23967105731877
The Soloist,2009,1h 57m,PG-13,6.7,60000000.0,9716458,38332994.0,31720158,2009-04-24,Universal Pictures,Drama,Spring,USA,North America,-21667006.0,-36.11167666666667,82.74897076914995,17.251029230850058
The Fourth Kind,2009,1h 38m,PG-13,5.9,10000000.0,12231160,47719794.0,25486040,2009-11-06,Universal Pictures,Horror,Fall,BGR,Europe,37719794.0,377.19794,53.407690737307036,46.59230926269296
Love Happens,2009,1h 49m,PG-13,5.7,18000000.0,8057010,36088028.0,22965110,2009-09-18,Universal Pictures,Drama,Fall,USA,North America,18088028.0,100.48904444444445,63.63636716309353,36.36363283690647
Shorts,2009,1h 29m,PG,4.7,40000000.0,6410339,28972508.0,20919166,2009-08-21,Warner Bros.,Adventure,Summer,USA,North America,-11027492.0,-27.568730000000002,72.20350409429518,27.796495905704816
Jonas Brothers: The 3D Concert Experience,2009,1h 16m,G,1.6,,12510374,23186960.0,19162740,2009-02-27,Walt Disney,Documentary,Winter,USA,North America,,,82.64446913265043,17.355530867349582
The Invention of Lying,2009,1h 40m,PG-13,6.4,18500000.0,7027472,32406507.0,18451251,2009-10-02,Warner Bros.,Romantic Comedy,Fall,USA,North America,13906507.0,75.1703081081081,56.93687073401647,43.06312926598353
The Box,2009,1h 55m,PG-13,5.6,30000000.0,7571417,33334176.0,15051977,2009-11-06,Warner Bros.,Drama,Fall,USA,North America,3334176.0,11.11392,45.15478948692177,54.84521051307822
Cirque du Freak: The Vampire's Assistant,2009,1h 49m,PG-13,5.8,40000000.0,6293205,39291383.0,13869515,2009-10-23,Universal Pictures,Action,Fall,USA,North America,-708617.0,-1.7715425,35.29912652858261,64.70087347141738
Whiteout,2009,1h 41m,R,5.5,35000000.0,4915104,17976667.0,10275638,2009-09-11,Warner Bros.,Action,Fall,CAN,North America,-17023333.0,-48.63809428571428,57.16097427849112,42.83902572150889
The Boat That Rocked,2009,1h 57m,R,7.3,50000000.0,2904380,36352467.0,8017917,2009-11-13,Universal Pictures,Comedy,Fall,GBR,Europe,-13647533.0,-27.295066000000002,22.05604643008135,77.94395356991866
CC2C,2009,2h 34m,PG-13,4.3,,629921,13439480.0,921738,2009-01-16,Warner Bros.,Action,Winter,CHN,Asia,,,6.858434998973174,93.14156500102683
The Boys,2009,1h 41m,PG,7.7,,14632,55513.0,55513,2009-04-24,Walt Disney,Documentary,Spring,GBR,Europe,,,100.0,0.0
Toy Story 3,2010,1h 43m,G,8.3,200000000.0,110307189,1067316101.0,415004880,2010-06-18,Walt Disney,Animation,Summer,USA,North America,867316101.0,433.65805049999994,38.883033771454365,61.116966228545635
Alice in Wonderland,2010,1h 48m,PG,6.4,200000000.0,116101023,1025468216.0,334191110,2010-03-05,Walt Disney,Adventure,Spring,GBR,Europe,825468216.0,412.734108,32.589124146974044,67.41087585302596
Harry Potter and the Deathly Hallows: Part 1,2010,2h 26m,PG-13,7.7,125000000.0,125017372,974919063.0,296374621,2010-11-19,Warner Bros.,Adventure,Fall,GBR,Europe,849919063.0,679.9352504,30.399920593203127,69.60007940679687
Inception,2010,2h 28m,PG-13,8.8,160000000.0,62785337,839030630.0,292587330,2010-07-16,Warner Bros.,Action,Summer,CAN,North America,679030630.0,424.39414375,34.872067781363356,65.12793221863664
Despicable Me,2010,1h 35m,PG,7.6,69000000.0,56397125,544174973.0,251683815,2010-07-09,Universal Pictures,Animation,Summer,Unknown,Unknown,475174973.0,688.6593811594203,46.250531076885814,53.749468923114186
Tangled,2010,1h 40m,PG,7.7,260000000.0,48767052,591806017.0,200821936,2010-11-24,Walt Disney,Animation,Fall,DEU,Europe,331806017.0,127.61769884615384,33.933743529343,66.06625647065701
